538,34,3.0,42090.0,Lyndhursttownship,3,0.01,0.39,0.01,0.95,0.16,0.08,0.3,0.41,0.26,0.66,0.03,1.0,0.48,0.51,0.12,0.6,0.71,0.2,0.66,0.49,0.43,0.42,0.49,0.47,0.29,0.52,0.64,0.01,0.09,0.42,0.52,0.23,0.25,0.49,0.42,0.22,0.4,0.39,0.27,0.44,0.27,0.28,0.46,0.75,0.75,0.84,0.67,0.24,0.4,0.0,0.08,0.01,0.21,0.25,0.26,0.26,0.17,0.17,0.17,0.15,0.71,0.15,0.2,0.19,0.43,0.51,0.3,0.61,0.09,0.54,0.5,0.03,0.7,0.56,0.03,0.56,0.17,0.01,0.26,0.5,0.46,0.4,0.51,0.53,0.6,0.53,0.28,0.47,0.5,0.0,0.0,0.33,0.75,0.95,0.8,0.85,0.0243287530198,0.346910700255,0.804662619753,0.310867921708,0.175877911816,0.236980828774,0.407075500774,0.307427797395,0.650366343219,0.60990542809,0.435410909435,0.149954579136,0.1999754675,0.180279463911,0.0546790746612,0.596691191798,0.405817411799,0.01,0.33,0.47,0.147840978254,0.0610653138877,0.62755817268,0.370515535515,0.0,0.297016349065,0.07
539,37,,,NewBerncity,3,0.01,0.3,0.85,0.32,0.02,0.01,0.38,0.46,0.28,0.56,0.0,0.0,0.14,0.37,0.09,0.31,0.57,0.73,0.51,0.17,0.2,0.3,0.17,0.08,0.06,0.22,0.35,0.04,0.62,0.45,0.52,0.24,0.32,0.38,0.38,0.46,0.51,0.31,0.63,0.42,0.77,0.75,0.39,0.22,0.23,0.2,0.18,0.44,0.47,0.03,0.67,0.0,0.49,0.39,0.35,0.4,0.06,0.04,0.03,0.04,0.96,0.03,0.2,0.17,0.31,0.34,0.32,0.39,0.13,0.57,0.0,0.04,0.61,0.39,0.37,0.49,0.52,0.7,0.18,0.09,0.09,0.09,0.06,0.14,0.18,0.18,0.52,0.49,0.46,0.0,0.0,0.05,0.73,0.5,0.62,0.58,0.0790777482427,0.0580415883358,0.793574200422,0.245101666293,0.176326740924,0.286833044154,0.186449746287,0.263977151638,0.698672731822,0.802314429213,0.0131086976454,0.0703495160126,0.177312612333,0.211791815012,0.0423772585785,0.521999806995,0.243994612704,0.03,0.14,0.02,0.207320186691,0.0463481643729,0.758054459816,0.767318743165,0.0,0.208766864038,0.91
540,42,17.0,5616.0,Bensalemtownship,3,0.08,0.47,0.13,0.83,0.22,0.04,0.4,0.53,0.3,0.27,0.09,1.0,0.44,0.73,0.12,0.52,0.33,0.21,0.36,0.43,0.37,0.37,0.31,0.21,0.32,0.29,0.35,0.03,0.13,0.16,0.34,0.34,0.28,0.66,0.42,0.37,0.38,0.45,0.47,0.45,0.42,0.46,0.56,0.7,0.69,0.84,0.68,0.35,0.44,0.02,0.2,0.02,0.29,0.32,0.4,0.41,0.13,0.13,0.14,0.13,0.84,0.09,0.25,0.23,0.5,0.67,0.27,0.6,0.12,0.55,0.0,0.09,0.69,0.51,0.04,0.09,0.67,0.05,0.18,0.29,0.27,0.27,0.52,0.51,0.55,0.53,0.43,0.61,0.56,0.0,0.0,0.19,0.78,0.58,0.56,0.71,0.017970878987,0.0720392815649,0.836915592998,0.161249155935,0.155954129131,0.0836847039955,0.262219011991,0.0902652665788,0.681449899884,0.869708000252,0.0268020645587,0.0748661762221,0.0160480242998,0.405921373231,0.031859211631,0.658080610099,0.392479865181,0.06,0.24,0.24,0.0258004606466,0.0546455509437,0.91215394974,0.748034286174,0.0,0.337992085158,0.15
541,6,,,Cypresscity,3,0.05,0.61,0.04,0.68,0.84,0.25,0.45,0.51,0.35,0.22,0.07,1.0,0.65,0.8,0.18,0.57,0.28,0.2,0.46,0.6,0.48,0.49,0.37,0.41,0.38,0.4,0.47,0.02,0.1,0.11,0.19,0.42,0.25,0.71,0.49,0.34,0.26,0.55,0.41,0.45,0.56,0.51,0.61,0.69,0.66,0.83,0.61,0.55,0.61,0.01,0.14,0.04,0.31,0.35,0.43,0.46,0.34,0.33,0.37,0.36,0.64,0.23,0.4,0.41,0.67,0.66,0.65,0.64,0.31,0.33,0.5,0.02,0.91,0.64,0.09,0.19,0.63,0.05,0.1,0.67,0.68,0.68,0.79,0.73,0.88,0.77,0.51,0.52,0.17,0.0,0.0,0.46,0.48,0.59,0.55,0.73,0.0777734628811,0.247080239758,0.796397283381,0.11513883645,0.0305391330215,0.234614468552,0.516942375674,0.0719942525203,0.903145250588,0.5753584423,0.234847623949,0.126732187897,0.143458508037,0.30969230801,0.035363011697,0.74618855361,0.472946063342,0.02,0.54,0.03,0.131859213752,0.0200866817868,0.795284839868,0.627143446998,0.0,0.195263751666,0.13
542,42,71.0,41224.0,Lancastertownship,3,0.01,0.34,0.06,0.91,0.08,0.06,0.24,0.38,0.23,0.71,0.02,0.98,0.4,0.53,0.11,0.75,0.56,0.18,0.68,0.42,0.46,0.47,0.3,0.0,0.15,0.31,0.32,0.01,0.15,0.35,0.36,0.45,0.15,0.51,0.52,0.57,0.41,0.53,0.39,0.3,0.4,0.41,0.27,0.69,0.7,0.74,0.54,0.73,0.7,0.0,0.14,0.0,0.37,0.44,0.43,0.46,0.14,0.14,0.13,0.12,0.83,0.05,0.12,0.11,0.3,0.41,0.19,0.57,0.05,0.43,0.5,0.01,0.88,0.5,0.04,0.3,0.46,0.02,0.05,0.2,0.2,0.25,0.46,0.41,0.43,0.42,0.42,0.39,0.22,0.0,0.0,0.15,0.78,0.5,0.74,0.69,0.132987860249,0.144420584986,0.902210346919,0.38390396429,0.152719736347,0.341872443771,0.52101908921,0.342351658404,0.618828434527,0.637005393119,0.391562574536,0.258919134143,0.228080039514,0.458868194212,0.138040809408,0.744805353674,0.322824446751,0.02,0.18,0.09,0.168861930239,0.0821112923738,0.604292504382,0.423749884681,0.0,0.0450139454891,0.03
543,25,21.0,11315.0,Cantontown,3,0.01,0.52,0.02,0.96,0.07,0.01,0.38,0.47,0.32,0.45,0.03,0.91,0.69,0.71,0.33,0.64,0.49,0.16,0.58,0.71,0.58,0.56,0.56,0.0,0.87,0.57,0.45,0.0,0.05,0.11,0.15,0.53,0.29,0.6,0.33,0.48,0.13,0.62,0.18,0.5,0.21,0.21,0.6,0.85,0.86,0.92,0.82,0.64,0.65,0.0,0.06,0.01,0.0,0.09,0.1,0.12,0.0,0.03,0.03,0.03,0.91,0.05,0.31,0.3,0.55,0.65,0.23,0.79,0.03,0.36,0.5,0.01,0.92,0.71,0.41,0.44,0.48,0.0,0.0,0.54,0.53,0.55,0.31,0.6,0.68,0.62,0.35,0.39,0.37,0.0,0.0,0.15,0.87,0.85,0.8,0.87,0.0531601956251,0.196532033544,0.846175385048,0.225430505463,0.0270728876497,0.360870055682,0.235841408617,0.066568611974,0.848026375853,0.720956174641,0.29986715364,0.23854174134,0.04594866673,0.402140193367,0.0184337280683,0.583260709812,0.527757413674,0.05,0.08,0.51,0.127243524909,0.108559096128,0.586429089423,0.321728917895,0.0,0.243388287782,0.05
544,34,17.0,74630.0,UnionCitycity,3,0.08,0.52,0.1,0.62,0.13,1.0,0.4,0.55,0.35,0.31,0.09,1.0,0.23,0.57,0.15,0.24,0.35,0.64,0.24,0.2,0.2,0.2,0.28,0.27,0.31,0.29,0.36,0.1,0.48,0.98,0.88,0.15,0.74,0.47,0.69,0.13,1.0,0.17,0.62,0.6,0.75,0.72,0.6,0.33,0.36,0.38,0.32,0.35,0.29,0.07,0.65,0.21,0.34,0.42,0.48,0.57,1.0,1.0,1.0,1.0,0.0,1.0,0.46,0.42,0.57,0.55,0.61,0.0,0.78,0.9,0.0,0.1,0.64,0.0,0.18,0.45,0.02,0.7,1.0,0.33,0.37,0.37,0.36,0.4,0.48,0.39,0.56,0.91,0.4,0.11,0.06,1.0,0.19,0.59,0.67,0.48,0.02,0.28,0.97,0.32,0.03,0.21,0.25,0.28,0.96,0.62,0.05,0.57,0.0,0.39,0.03,0.36,0.12,0.0,1.0,1.0,0.03,0.04,0.72,0.0,0.51,0.33,0.36
545,6,,,SantaFeSpringscity,3,0.01,0.79,0.04,0.34,0.3,1.0,0.49,0.54,0.37,0.39,0.02,1.0,0.36,0.6,0.06,0.18,0.59,0.85,0.59,0.34,0.21,0.23,0.27,0.18,0.32,0.28,0.34,0.01,0.27,0.49,0.72,0.09,0.57,0.42,0.66,0.22,0.69,0.17,0.46,0.51,0.61,0.57,0.92,0.56,0.44,0.6,0.4,0.41,0.33,0.02,0.44,0.02,0.4,0.43,0.41,0.52,0.67,0.63,0.55,0.64,0.08,0.67,0.96,0.96,0.87,0.89,0.78,0.59,0.87,0.59,0.0,0.01,0.89,0.58,0.05,0.15,0.4,0.16,0.19,0.46,0.43,0.37,0.46,0.55,0.63,0.54,0.63,0.56,0.15,0.0,0.0,0.71,0.56,0.67,0.89,0.83,0.13119426853,0.347796061756,0.82092297644,0.149495743952,0.165422339877,0.251199933136,0.356414922409,0.268503119363,0.705116063597,0.607977349563,0.319792361873,0.160037977247,0.124932318603,0.0791778563429,0.101757821232,0.432548442025,0.394329733352,0.02,0.15,0.15,0.184540100071,0.15063379543,0.749308918061,0.640060562224,0.0,0.0654305255074,0.86
546,34,23.0,69420.0,SouthRiverborough,3,0.01,0.46,0.08,0.91,0.07,0.14,0.32,0.44,0.29,0.57,0.02,1.0,0.43,0.49,0.16,0.59,0.67,0.19,0.77,0.45,0.38,0.38,0.24,0.0,0.26,0.15,0.36,0.01,0.17,0.7,0.62,0.19,0.34,0.5,0.6,0.19,0.64,0.24,0.24,0.48,0.25,0.25,0.5,0.75,0.75,0.71,0.83,0.2,0.29,0.0,0.1,0.02,0.45,0.54,0.5,0.53,0.59,0.62,0.53,0.51,0.49,0.51,0.23,0.24,0.51,0.51,0.47,0.67,0.15,0.39,0.5,0.01,0.88,0.66,0.25,0.54,0.23,0.05,0.3,0.35,0.35,0.32,0.55,0.55,0.57,0.52,0.55,0.49,0.85,0.0,0.0,0.56,0.65,0.83,0.8,0.74,0.131333479001,0.357489840947,1.02119548919,0.335784941155,0.0566800411582,0.242820107648,0.166263185865,0.203566074703,0.60034927964,0.809700286359,0.385420676309,0.197009621649,0.0384731536405,0.0694595874589,0.064315720045,0.552638349682,0.458376833192,0.01,0.41,0.19,0.0706367261815,0.0268351518361,0.654389657146,0.768970388765,0.0,0.237001322551,0.11
547,18,,,Merrillvilletown,3,0.03,0.47,0.1,0.88,0.05,0.13,0.38,0.42,0.26,0.53,0.04,0.97,0.41,0.57,0.23,0.54,0.61,0.18,0.78,0.41,0.34,0.33,0.43,0.12,0.2,0.39,0.49,0.01,0.08,0.26,0.33,0.23,0.22,0.49,0.54,0.29,0.43,0.33,0.34,0.32,0.28,0.32,0.5,0.8,0.79,0.91,0.71,0.32,0.39,0.01,0.1,0.01,0.03,0.05,0.05,0.06,0.01,0.02,0.02,0.02,0.77,0.1,0.23,0.23,0.51,0.6,0.23,0.77,0.08,0.33,0.5,0.01,0.91,0.7,0.02,0.28,0.58,0.06,0.12,0.13,0.11,0.09,0.43,0.41,0.43,0.42,0.49,0.12,0.29,0.0,0.0,0.2,0.66,0.71,0.85,0.75,0.0462825674327,0.194687324454,0.984024059587,0.0979013826269,0.164436323002,0.364657588237,0.45582381516,0.346162762761,0.534572324954,0.743420928637,0.0650591629077,0.0514961244341,0.189585730709,0.481395823547,0.0114584364892,0.742436712623,0.515556325069,0.09,0.07,0.1,0.232211096795,0.0124121433311,0.6586073893,0.406719991624,0.0,0.0479961325092,0.18
548,19,,,WestDesMoinescity,3,0.03,0.33,0.03,0.95,0.09,0.03,0.31,0.51,0.29,0.31,0.05,1.0,0.48,0.76,0.63,0.72,0.29,0.09,0.31,0.53,0.56,0.55,0.33,0.21,0.42,0.36,0.39,0.01,0.07,0.04,0.06,0.68,0.12,0.75,0.15,0.49,0.09,0.71,0.38,0.34,0.43,0.43,0.4,0.82,0.86,0.89,0.74,0.63,0.66,0.0,0.03,0.0,0.14,0.21,0.51,0.48,0.02,0.02,0.05,0.04,0.94,0.02,0.11,0.1,0.35,0.49,0.15,0.63,0.03,0.5,0.5,0.04,0.81,0.54,0.21,0.17,0.77,0.04,0.11,0.19,0.19,0.21,0.46,0.41,0.44,0.41,0.28,0.35,0.37,0.0,0.0,0.05,0.66,0.26,0.43,0.45,0.0696694237376,0.188500346044,0.983834977826,0.122650303867,0.0682313561879,0.272109727586,0.520625770979,0.282654184875,0.608849648667,0.733513449697,0.362430405192,0.116357916985,0.153236780831,0.0535509986692,0.128745906146,0.382112058231,0.342061513968,0.05,0.15,0.09,0.110407466873,0.0115211252046,0.523915026437,0.437279479612,0.0,0.202025987752,0.06
549,36,1.0,16749.0,Cohoescity,3,0.01,0.29,0.01,0.99,0.01,0.01,0.37,0.47,0.31,0.62,0.03,1.0,0.21,0.35,0.03,0.44,0.65,0.4,0.73,0.26,0.25,0.24,0.3,0.08,0.1,0.49,0.38,0.02,0.34,0.53,0.59,0.14,0.45,0.39,0.39,0.34,0.45,0.3,0.53,0.5,0.49,0.53,0.43,0.39,0.45,0.33,0.39,0.4,0.54,0.01,0.34,0.01,0.21,0.17,0.16,0.17,0.07,0.05,0.04,0.04,0.83,0.09,0.19,0.15,0.31,0.38,0.29,0.33,0.05,0.46,0.5,0.03,0.74,0.32,0.36,0.56,0.0,0.3,0.11,0.21,0.19,0.18,0.14,0.21,0.23,0.23,0.44,0.39,0.54,0.0,0.0,0.13,0.92,0.6,0.73,0.87,0.00930872477637,0.28015644231,0.823933476477,0.108498380651,0.183196137102,0.349134491556,0.302268681189,0.327270249121,0.828904890749,0.871705749154,0.0711153884994,0.149922260756,0.119639096203,0.480055844347,0.106710130648,0.50528412498,0.423730296755,0.01,0.38,0.25,0.204638198362,0.124259078136,0.85033155735,0.312866269775,0.0,0.216436828877,0.28
550,19,,,Urbandalecity,3,0.02,0.42,0.02,0.96,0.09,0.01,0.33,0.45,0.25,0.22,0.04,1.0,0.51,0.83,0.68,0.76,0.23,0.09,0.34,0.52,0.48,0.47,0.54,0.05,0.38,0.16,0.24,0.01,0.06,0.02,0.04,0.61,0.07,0.85,0.17,0.46,0.15,0.67,0.32,0.28,0.4,0.38,0.43,0.83,0.87,0.93,0.7,0.78,0.78,0.0,0.04,0.0,0.35,0.39,0.44,0.44,0.05,0.04,0.05,0.04,0.95,0.03,0.09,0.1,0.45,0.54,0.23,0.73,0.04,0.37,0.5,0.01,0.91,0.67,0.05,0.15,0.71,0.01,0.0,0.19,0.18,0.17,0.46,0.39,0.38,0.4,0.25,0.26,0.25,0.0,0.0,0.05,0.71,0.4,0.6,0.63,0.111556570796,0.101056242058,0.934206518576,0.357709537299,0.167226412314,0.267795837661,0.27616656093,0.0797614335755,0.739706599216,0.512226087114,0.345574024128,0.0301285656899,0.114652358949,0.304740933964,0.129415454573,0.399766938493,0.322826893827,0.03,0.18,0.08,0.228293560435,0.106204153206,0.666250516789,0.737473140269,0.0,0.0509755100138,0.01
551,41,,,ForestGrovecity,3,0.01,0.48,0.01,0.86,0.17,0.18,0.53,0.57,0.45,0.43,0.02,1.0,0.21,0.49,0.12,0.45,0.52,0.26,0.5,0.26,0.19,0.2,0.28,0.11,0.17,0.14,0.18,0.02,0.41,0.34,0.41,0.32,0.38,0.42,0.63,0.49,0.59,0.34,0.48,0.46,0.49,0.51,0.52,0.66,0.64,0.75,0.64,0.46,0.52,0.0,0.07,0.01,0.62,0.6,0.61,0.68,0.27,0.23,0.22,0.22,0.83,0.16,0.38,0.32,0.44,0.51,0.41,0.4,0.24,0.55,0.0,0.01,0.91,0.39,0.34,0.45,0.65,0.31,0.28,0.14,0.12,0.11,0.24,0.25,0.26,0.22,0.54,0.29,0.31,0.0,0.0,0.19,0.42,0.36,0.52,0.5,0.112526535663,0.0743004138825,1.00841263023,0.38461183071,0.0045290715219,0.379161117328,0.160946903255,0.237855339094,0.68304298958,0.556007801578,0.218308925203,0.115678005265,0.182039348191,0.452209299882,0.0235413702881,0.532748600124,0.436504026904,0.01,0.27,0.12,0.110474930917,0.0625967597979,0.517875366765,0.054944877956,0.0,0.127023273835,0.05
552,6,,,Carsoncity,3,0.12,0.9,0.51,0.0,1.0,0.52,0.5,0.55,0.39,0.24,0.13,1.0,0.53,0.77,0.16,0.34,0.34,0.44,0.52,0.49,0.29,0.32,0.41,0.25,0.29,0.29,0.35,0.05,0.17,0.44,0.5,0.26,0.46,0.57,0.64,0.32,0.5,0.3,0.43,0.53,0.5,0.48,1.0,0.66,0.53,0.73,0.69,0.64,0.6,0.06,0.31,0.15,0.26,0.33,0.42,0.48,0.5,0.55,0.64,0.67,0.27,0.45,1.0,1.0,0.97,0.91,1.0,0.74,0.95,0.47,0.5,0.03,0.93,0.77,0.25,0.25,0.54,0.12,0.24,0.5,0.49,0.46,0.58,0.64,0.79,0.65,0.59,0.57,0.15,0.0,0.0,0.8,0.41,0.68,0.88,0.79,0.124355435114,0.163650565543,0.965796166739,0.295909193033,0.0243178036175,0.094182284279,0.233526703597,0.294841861184,0.821727449603,0.652224950812,0.240884621683,0.20012386744,0.0115196089263,0.267506317203,0.0639183016477,0.69133112399,0.489881232622,0.05,0.37,0.14,0.283109644314,0.103997651663,0.611138720757,0.565979714794,0.0,0.320426421513,0.52
553,9,1.0,73070.0,Stamfordtown,3,0.16,0.4,0.35,0.64,0.16,0.18,0.26,0.46,0.26,0.42,0.17,1.0,0.63,0.66,0.19,0.65,0.42,0.25,0.42,0.64,0.76,0.86,0.35,0.25,0.69,0.33,0.47,0.06,0.15,0.24,0.31,0.57,0.29,0.63,0.4,0.36,0.21,0.62,0.38,0.54,0.44,0.43,0.46,0.58,0.57,0.63,0.58,0.48,0.51,0.1,0.52,0.13,0.41,0.47,0.5,0.51,0.54,0.54,0.52,0.49,0.61,0.25,0.3,0.26,0.42,0.45,0.41,0.49,0.22,0.58,0.0,0.12,0.8,0.48,0.1,0.34,0.46,0.1,0.27,0.75,0.81,0.91,0.58,0.72,0.91,0.74,0.5,0.55,0.64,0.08,0.04,0.55,0.39,0.59,0.69,0.47,0.05,0.27,0.94,0.29,0.04,0.15,0.18,0.27,0.73,0.81,0.1,0.19,0.0,0.2,0.05,0.5,0.17,0.11,0.24,0.63,0.11,0.04,0.55,0.0,0.45,0.19,0.21
554,34,21.0,19780.0,EastWindsortownship,3,0.02,0.42,0.13,0.8,0.33,0.1,0.38,0.48,0.28,0.19,0.0,0.0,0.63,0.83,0.36,0.65,0.22,0.09,0.24,0.65,0.55,0.55,0.44,0.19,0.44,0.52,0.5,0.01,0.06,0.1,0.13,0.74,0.16,0.76,0.4,0.57,0.18,0.75,0.34,0.39,0.44,0.41,0.49,0.8,0.82,0.86,0.77,0.31,0.48,0.01,0.15,0.02,0.3,0.45,0.51,0.49,0.22,0.29,0.3,0.26,0.78,0.08,0.16,0.15,0.46,0.55,0.32,0.61,0.11,0.61,0.0,0.03,0.79,0.56,0.03,0.54,0.69,0.03,0.05,0.39,0.37,0.37,0.65,0.62,0.71,0.6,0.43,0.56,0.42,0.01,0.0,0.31,0.36,0.57,0.41,0.48,0.125616418549,0.226608157974,1.04877305716,0.151623171502,0.0723855303297,0.34560573567,0.42584807774,0.122304341733,0.569046655983,0.652685367636,0.317822156463,0.225912453171,0.209107739691,0.388310124523,0.108968247253,0.562746449674,0.51519391041,0.04,0.12,0.53,0.161475943833,0.132123902278,0.694109176379,0.671120723637,0.0,0.31464042941,0.04
555,37,,,Kinstoncity,3,0.02,0.37,1.0,0.11,0.02,0.01,0.45,0.42,0.26,0.56,0.0,0.0,0.11,0.36,0.26,0.25,0.65,0.74,0.52,0.16,0.18,0.36,0.16,0.13,0.67,0.61,0.26,0.05,0.67,0.66,0.68,0.23,0.53,0.28,0.66,0.56,0.69,0.36,0.59,0.56,0.73,0.71,0.44,0.12,0.15,0.24,0.1,0.73,0.75,0.04,0.65,0.0,0.05,0.09,0.24,0.39,0.0,0.01,0.01,0.02,0.97,0.0,0.27,0.23,0.36,0.34,0.41,0.38,0.17,0.51,0.5,0.04,0.69,0.41,0.23,0.35,0.44,0.81,0.94,0.07,0.08,0.11,0.03,0.07,0.09,0.11,0.58,0.47,0.83,0.01,0.0,0.02,0.9,0.63,0.8,0.8,0.02477551444,0.085942871479,1.0185294617,0.349124885155,0.0313281749966,0.356451920643,0.252335336331,0.274799968384,0.611416650177,0.793205451596,0.12599662934,0.168478202593,0.00772068579371,0.315944708067,0.0872965331427,0.754221154163,0.35053767011,0.04,0.16,0.02,0.151545745026,0.0883298998165,0.83043792057,0.33911816399,0.0,0.22657144889,0.55
556,23,31.0,65760.0,Sanfordtown,3,0.02,0.45,0.0,0.97,0.11,0.01,0.39,0.46,0.26,0.42,0.0,0.0,0.27,0.55,0.39,0.43,0.52,0.37,0.42,0.28,0.24,0.22,0.09,0.3,0.21,0.29,0.53,0.02,0.27,0.44,0.47,0.17,0.45,0.51,0.85,0.3,0.73,0.24,0.48,0.31,0.51,0.52,0.48,0.61,0.66,0.64,0.66,0.52,0.62,0.01,0.19,0.01,0.14,0.18,0.19,0.31,0.05,0.06,0.06,0.08,0.68,0.09,0.21,0.21,0.47,0.53,0.39,0.59,0.09,0.52,0.5,0.03,0.68,0.56,0.1,0.56,0.44,0.25,0.18,0.23,0.2,0.2,0.32,0.35,0.36,0.32,0.62,0.65,0.51,0.01,0.0,0.15,0.64,0.56,0.72,0.59,0.10018514922,0.254998621398,0.900136996791,0.247371779847,0.190191712121,0.215264007616,0.457177751213,0.328720116124,0.589400320863,0.776144582699,0.295012393435,0.0263599602297,0.0149705544032,0.0822371222039,0.111598305253,0.591705969582,0.193062657894,0.14,0.03,0.04,0.141278623177,0.14624934599,0.52674671414,0.348873267532,0.0,0.0896213048428,0.01
557,20,173.0,79000.0,Wichitacity,3,0.47,0.34,0.22,0.73,0.16,0.09,0.37,0.5,0.3,0.39,0.48,1.0,0.27,0.59,0.37,0.45,0.43,0.29,0.4,0.31,0.32,0.35,0.22,0.14,0.22,0.26,0.33,0.34,0.32,0.19,0.3,0.36,0.35,0.59,0.59,0.39,0.36,0.43,0.64,0.39,0.63,0.66,0.44,0.56,0.58,0.61,0.52,0.58,0.58,0.19,0.3,0.08,0.43,0.48,0.54,0.63,0.12,0.12,0.12,0.13,0.89,0.08,0.23,0.2,0.36,0.42,0.3,0.53,0.18,0.62,0.0,0.63,0.64,0.5,0.3,0.41,0.4,0.31,0.16,0.09,0.09,0.1,0.19,0.22,0.25,0.25,0.44,0.36,0.36,0.12,0.0,0.12,0.62,0.45,0.69,0.65,0.08,0.11,0.91,0.14,0.18,0.21,0.57,0.11,0.78,0.88,0.12,0.07,0.0,0.13,0.05,0.36,0.24,0.33,0.22,0.06,0.17,0.09,0.77,0.5,0.32,0.11,0.36
558,6,,,Montereycity,3,0.04,0.37,0.06,0.8,0.45,0.14,0.39,0.64,0.45,0.4,0.05,1.0,0.38,0.63,0.24,0.6,0.35,0.17,0.42,0.4,0.45,0.45,0.32,0.27,0.31,0.4,0.45,0.02,0.16,0.16,0.17,0.65,0.07,0.71,0.12,0.56,0.17,0.59,0.56,0.61,0.64,0.62,0.31,0.7,0.72,0.88,0.58,0.26,0.32,0.01,0.11,0.03,0.62,0.62,0.59,0.56,0.64,0.56,0.48,0.42,0.66,0.17,0.14,0.11,0.27,0.29,0.31,0.17,0.19,0.75,0.0,0.04,0.77,0.19,0.05,0.1,0.54,0.06,0.04,0.67,0.72,0.78,0.68,0.65,0.77,0.64,0.63,0.8,0.17,0.0,0.02,0.44,0.3,0.2,0.16,0.0,0.0702767524628,0.209358262491,1.04216733459,0.270377684416,0.157540562578,0.224433472991,0.206552959901,0.0991074632201,0.716758346959,0.668522294307,0.242671166654,0.00779216868408,0.189385714575,0.340458895835,0.0888082648951,0.668186896706,0.119946430268,0.02,0.32,0.15,0.109298216347,0.139033305489,0.570019110457,0.330938757644,0.0,0.275720292138,0.36
559,6,,,Belmontcity,3,0.02,0.3,0.03,0.8,0.61,0.13,0.24,0.42,0.25,0.37,0.04,1.0,0.65,0.7,0.17,0.68,0.3,0.14,0.41,0.73,0.71,0.69,0.55,0.33,0.61,0.56,0.59,0.01,0.11,0.07,0.12,0.6,0.16,0.75,0.32,0.4,0.17,0.61,0.48,0.48,0.54,0.53,0.31,0.77,0.76,0.76,0.61,0.75,0.65,0.0,0.1,0.03,0.31,0.3,0.32,0.33,0.35,0.3,0.29,0.28,0.67,0.11,0.08,0.08,0.31,0.43,0.19,0.56,0.15,0.51,0.5,0.01,0.95,0.49,0.14,0.34,0.48,0.04,0.03,1.0,1.0,1.0,0.77,0.7,0.86,0.67,0.56,0.69,0.29,0.0,0.0,0.49,0.5,0.55,0.64,0.72,0.0843886746983,0.119524647871,1.05491719996,0.190766252162,0.124791020488,0.286856199168,0.203139444293,0.0908220875268,0.463416235595,0.802302595245,0.0247636313439,0.191906107227,0.129899012312,0.371390924676,0.0559792014513,0.674249910658,0.366220813447,0.01,0.45,0.26,0.0873491728311,0.0707407939078,0.706012638808,0.18051839959,0.0,0.146813431931,0.07
560,34,25.0,1960.0,AsburyParkcity,3,0.01,0.33,1.0,0.01,0.04,0.17,0.35,0.48,0.29,0.51,0.03,1.0,0.15,0.39,0.1,0.25,0.61,0.73,0.39,0.17,0.21,0.37,0.22,0.14,0.23,0.25,0.26,0.03,0.62,0.38,0.54,0.2,0.82,0.42,0.34,0.49,0.58,0.26,0.89,0.78,0.8,0.88,0.6,0.0,0.0,0.0,0.0,0.43,0.59,0.06,1.0,0.01,0.36,0.55,0.54,0.59,0.28,0.38,0.34,0.34,0.71,0.17,0.59,0.38,0.33,0.59,0.32,0.04,0.46,0.85,0.0,0.04,0.56,0.02,0.43,0.31,0.33,0.58,0.13,0.23,0.23,0.24,0.37,0.46,0.51,0.43,0.81,0.87,0.76,0.02,0.0,0.33,0.53,0.47,0.74,0.68,0.0297308644428,0.185776703219,0.809247641731,0.122227627122,0.0490683186606,0.333473691143,0.15401338523,0.375325935683,0.473893600417,0.746105937885,0.119656671547,0.0438816245105,0.217079899861,0.0336143455169,0.110362923153,0.657140547012,0.182468684288,0.0,0.98,0.48,0.0195910577862,0.00963443506518,0.644252129632,0.690006714954,0.0,0.245642887569,0.85
561,18,,,Plainfieldtown,3,0.0,0.36,0.01,0.99,0.02,0.01,0.32,0.42,0.25,0.49,0.0,0.0,0.38,0.59,0.64,0.53,0.48,0.13,0.56,0.39,0.35,0.33,0.44,0.16,0.23,0.0,0.32,0.0,0.11,0.11,0.25,0.29,0.09,0.63,0.29,0.39,0.36,0.42,0.43,0.21,0.5,0.49,0.37,0.72,0.76,0.85,0.61,0.63,0.71,0.0,0.05,0.0,0.62,0.46,0.38,0.32,0.03,0.02,0.02,0.01,0.98,0.03,0.09,0.09,0.38,0.45,0.27,0.65,0.04,0.46,0.5,0.01,0.89,0.6,0.0,0.34,0.56,0.22,0.36,0.14,0.13,0.13,0.25,0.29,0.31,0.32,0.27,0.2,0.21,0.0,0.0,0.02,0.73,0.49,0.5,0.7,0.127905021329,0.157321104631,0.981682185932,0.145839419506,0.141286124705,0.344882312097,0.317148890601,0.0820609650895,0.808817669377,0.711583554653,0.252461708727,0.0750653514273,0.0666690463403,0.0985859061492,0.133524974361,0.553211137968,0.446313480338,0.01,0.23,0.01,0.197062354525,0.118279505272,0.784148974211,0.360744716947,0.0,0.324923230078,0.08
